User1,User2,TotalMsgs,AggressiveMsgs,Peerness
110,29,2,1,0.6444444444444444
110,30,2,2,0.6388888888888888
110,31,1,0,0.5888888888888889
110,35,2,1,0.5888888888888889
110,36,1,1,0.4666666666666667
110,42,1,1,0.7055555555555555
110,45,1,0,0.9355555555555557
110,47,1,0,0.65
110,55,1,0,0.5888888888888889
110,57,3,2,0.49444444444444435
110,60,1,1,0.711111111111111
110,64,1,0,0.7
110,70,1,1,0.6722222222222222
110,72,1,0,0.5222222222222221
110,77,1,1,0.7388888888888888
110,87,1,1,0.5499999999999999
110,88,2,2,0.711111111111111
110,89,1,0,0.5499999999999999
110,90,1,1,0.7333333333333333
110,92,1,1,0.7466666666666666
110,100,1,1,0.6111111111111112
110,119,1,1,0.4555555555555555
110,126,1,0,0.5888888888888889
110,131,1,1,0.4666666666666667
110,133,2,2,0.6855555555555555
110,138,1,1,0.7666666666666666
110,145,1,1,0.5833333333333334
110,154,1,1,0.5499999999999999
110,157,1,0,0.6444444444444444
110,161,1,1,0.7055555555555556
110,162,1,1,0.4666666666666667
110,171,2,2,0.6388888888888888
110,185,1,1,0.63
110,186,1,1,0.7055555555555555
110,192,1,1,0.5499999999999999
111,7,2,0,0.7055555555555555
111,10,1,1,0.7666666666666666
111,11,1,0,0.8411111111111111
111,12,1,1,0.7055555555555555
111,17,1,0,0.4555555555555555
111,18,1,0,0.7466666666666666
111,22,1,1,0.48888888888888893
111,57,1,0,0.24444444444444444
111,58,1,0,0.8133333333333332
111,60,1,0,0.461111111111111
111,66,1,1,0.7055555555555555
111,70,1,1,0.611111111111111
111,75,1,1,0.3333333333333333
111,88,1,1,0.691111111111111
111,89,1,0,0.7333333333333333
111,103,1,0,0.611111111111111
111,104,1,0,0.5166666666666666
111,112,213,182,0.5166666666666666
111,116,1,0,0.78
111,120,2,2,0.7055555555555555
111,123,1,0,0.7055555555555555
111,133,1,1,0.7055555555555555
111,138,1,1,0.5166666666666666
111,140,2,1,0.6722222222222222
111,148,1,0,0.5222222222222223
111,151,1,1,0.4277777777777777
111,161,1,1,0.4555555555555555
111,164,1,1,0.21666666666666667
111,178,1,1,0.3999999999999999
111,184,1,1,0.7
111,185,1,0,0.65
111,187,1,0,0.3944444444444445
111,189,1,0,0.4555555555555555
111,190,1,1,0.6722222222222222
111,192,2,0,0.7333333333333333
112,1,1,1,0.7055555555555556
112,8,1,0,0.6444444444444445
112,20,1,0,0.7055555555555556
112,21,1,0,0.7055555555555556
112,26,1,0,0.6111111111111112
112,47,1,0,0.65
112,53,1,1,0.5499999999999999
112,55,1,0,0.5888888888888889
112,58,2,0,0.7
112,59,2,1,0.5833333333333334
112,60,1,1,0.711111111111111
112,71,1,0,0.7388888888888888
112,75,2,1,0.5833333333333333
112,81,1,1,0.5777777777777777
112,82,2,0,0.6444444444444445
112,97,2,1,0.4666666666666667
112,99,1,0,0.5222222222222221
112,102,1,1,0.46111111111111114
112,106,1,0,0.7055555555555555
112,115,2,0,0.4555555555555555
112,117,1,0,0.7666666666666666
112,124,1,1,0.4888888888888888
112,149,2,0,0.9355555555555557
112,151,1,0,0.6777777777777777
112,170,1,0,0.5166666666666666
112,176,1,0,0.7055555555555556
112,178,1,1,0.65
112,183,1,0,0.5222222222222221
112,185,1,0,0.4
112,194,1,0,0.4555555555555555
112,197,2,1,0.7577777777777777
112,198,1,1,0.7388888888888888
112,199,1,0,0.6444444444444445
112,200,1,0,0.9633333333333334
113,8,1,0,0.7111111111111111
113,9,1,1,0.4
113,14,1,1,0.4666666666666667
113,17,2,1,0.6388888888888888
113,21,1,1,0.7055555555555556
113,24,1,1,0.5833333333333333
113,35,1,0,0.5222222222222223
113,39,1,1,0.7055555555555555
113,43,1,0,0.5888888888888889
113,45,1,1,0.7055555555555556
113,46,1,1,0.7111111111111111
113,53,1,0,0.6166666666666666
113,54,1,1,0.7333333333333333
113,56,1,0,0.6722222222222222
113,59,1,0,0.65
113,61,1,1,0.7055555555555555
113,63,1,0,0.6722222222222222
113,68,1,1,0.5555555555555555
113,74,1,1,0.7666666666666666
113,75,1,1,0.5166666666666666
113,80,1,1,0.611111111111111
113,81,2,0,0.6444444444444445
113,84,1,0,0.7333333333333333
113,86,1,0,0.5277777777777778
113,88,1,0,0.6444444444444444
113,92,1,0,0.5833333333333333
113,99,2,1,0.4555555555555555
113,110,1,1,0.7
113,115,1,0,0.5222222222222221
113,117,2,1,0.7
113,123,1,1,0.6444444444444445
113,132,1,0,0.5833333333333333
113,134,2,1,0.7333333333333333
113,142,1,1,0.611111111111111
113,149,1,0,0.9355555555555557
113,151,1,0,0.611111111111111
113,152,1,0,0.4666666666666667
113,153,1,1,0.4666666666666667
113,158,1,0,0.6444444444444444
113,168,1,1,0.5833333333333333
113,169,1,1,0.49444444444444446
113,171,1,0,0.7055555555555555
113,175,2,2,0.5222222222222221
113,176,2,1,0.7055555555555556
113,183,1,0,0.5888888888888889
113,184,2,2,0.65
113,187,1,0,0.5777777777777777
113,196,2,1,0.5555555555555555
113,198,1,0,0.6722222222222222
114,3,1,0,0.7333333333333333
114,4,1,0,0.5222222222222221
114,16,1,1,0.7666666666666666
114,19,1,1,0.7188888888888889
114,30,1,0,0.9022222222222223
114,36,1,1,0.43333333333333335
114,38,1,1,0.5833333333333333
114,46,1,0,0.6777777777777777
114,47,1,0,0.6166666666666666
114,51,1,0,0.5499999999999999
114,54,1,1,0.7666666666666666
114,57,1,0,0.461111111111111
114,67,1,0,0.6777777777777777
114,69,1,0,0.49444444444444446
114,80,1,1,0.8744444444444444
114,81,1,0,0.611111111111111
114,84,1,0,0.7666666666666666
114,85,1,1,0.461111111111111
114,86,1,0,0.49444444444444446
114,96,1,0,0.6911111111111111
114,101,2,1,0.8744444444444444
114,106,1,0,0.7388888888888888
114,109,1,0,0.6444444444444445
114,111,1,1,0.78
114,113,1,1,0.7333333333333333
114,121,1,0,0.9966666666666666
114,126,1,0,0.5555555555555555
114,130,1,1,0.49444444444444446
114,131,1,1,0.43333333333333335
114,134,1,1,0.7666666666666666
114,142,1,1,0.6444444444444444
114,151,1,1,0.6444444444444444
114,161,1,0,0.6722222222222222
114,162,1,1,0.43333333333333335
114,164,1,0,0.43333333333333335
114,168,1,0,0.6166666666666666
114,171,1,0,0.6722222222222222
114,183,1,0,0.5555555555555555
114,184,1,1,0.6166666666666666
114,186,1,1,0.7388888888888888
114,190,1,1,0.6444444444444445
114,191,1,0,0.7388888888888888
114,192,1,1,0.5833333333333333
114,195,1,0,0.5555555555555555
114,199,1,1,0.6777777777777777
115,2,1,1,0.18333333333333335
115,7,1,0,0.6444444444444444
115,12,1,1,0.7666666666666666
115,24,1,1,0.3388888888888889
115,33,1,0,0.5499999999999999
115,35,1,0,0.5077777777777778
115,38,1,1,0.6722222222222222
115,48,1,1,0.4277777777777777
115,49,1,1,0.461111111111111
115,52,1,0,0.18333333333333335
115,66,1,1,0.7666666666666666
115,70,1,0,0.5499999999999999
115,77,1,0,0.4277777777777777
115,80,2,2,0.3666666666666667
115,82,1,1,0.5777777777777777
115,84,1,1,0.4888888888888888
115,92,1,1,0.7055555555555555
115,98,1,0,0.15555555555555556
115,100,1,1,0.611111111111111
115,102,1,0,0.7055555555555556
115,110,2,1,0.4555555555555555
115,116,1,1,0.4888888888888888
115,117,2,0,0.6855555555555555
115,123,1,0,0.6444444444444444
115,124,1,0,0.7333333333333333
115,126,2,1,0.2777777777777778
115,135,1,0,0.7
115,141,1,1,0.7111111111111111
115,149,1,1,0.461111111111111
115,151,1,1,0.3666666666666667
115,162,2,1,0.15555555555555556
115,171,1,0,0.5833333333333333
115,178,1,1,0.5688888888888889
115,182,1,0,0.4
115,185,1,1,0.7111111111111111
115,196,1,0,0.7333333333333333
115,200,1,0,0.4888888888888888
116,4,1,0,0.5222222222222221
116,6,1,0,0.5833333333333333
116,9,1,0,0.43333333333333335
116,12,1,1,0.4888888888888888
116,23,2,1,0.7333333333333333
116,24,1,0,0.6166666666666666
116,30,1,0,0.9022222222222223
116,34,3,0,0.6777777777777777
116,51,1,0,0.5499999999999999
116,54,1,1,0.7666666666666666
116,57,1,1,0.461111111111111
116,58,1,1,0.9633333333333334
116,69,1,1,0.49444444444444446
116,71,2,2,0.7055555555555556
116,78,1,0,0.4888888888888888
116,84,1,1,0.7666666666666666
116,85,1,1,0.461111111111111
116,86,1,1,0.49444444444444446
116,87,1,0,0.8133333333333332
116,93,1,1,0.7055555555555555
116,99,1,1,0.4888888888888888
116,102,1,1,0.49444444444444446
116,104,1,1,0.7333333333333333
116,105,1,1,0.6166666666666666
116,112,1,0,0.7333333333333333
116,114,1,1,0.9966666666666666
116,117,1,0,0.7333333333333333
116,123,2,0,0.611111111111111
116,131,1,0,0.43333333333333335
116,136,1,0,0.49444444444444435
116,138,1,0,0.7333333333333333
116,143,1,0,0.6777777777777777
116,148,2,1,0.7388888888888888
116,150,1,0,0.49444444444444446
116,152,1,0,0.43333333333333335
116,165,1,1,0.7388888888888888
116,166,1,1,0.6166666666666666
116,176,1,1,0.7388888888888888
116,177,1,0,0.4888888888888888
116,178,2,1,0.6166666666666666
116,179,1,0,0.6166666666666666
116,189,1,1,0.6722222222222222
116,195,1,1,0.5555555555555555
116,198,2,0,0.9355555555555557
116,199,2,2,0.6777777777777777
117,4,1,1,0.4888888888888888
117,7,2,0,0.5777777777777777
117,8,1,0,0.6444444444444445
117,20,1,0,0.7055555555555556
117,29,1,0,0.6444444444444444
117,30,1,1,0.6388888888888888
117,32,1,0,0.4
117,50,1,1,0.6111111111111112
117,51,1,1,0.5833333333333333
117,55,1,1,0.8188888888888889
117,59,1,0,0.5833333333333334
117,61,1,0,0.7055555555555555
117,66,1,1,0.4555555555555555
117,67,1,0,0.711111111111111
117,68,1,0,0.4888888888888888
117,70,1,0,0.6722222222222222
117,78,1,0,0.4555555555555555
117,82,1,1,0.6444444444444445
117,85,1,0,0.49444444444444435
117,86,1,0,0.6911111111111111
117,89,1,0,0.5499999999999999
117,90,1,0,0.7333333333333333
117,92,1,1,0.5166666666666666
117,100,1,1,0.6111111111111112
117,104,1,0,0.7666666666666666
117,111,1,0,0.5166666666666666
117,120,1,0,0.5777777777777777
117,129,1,1,0.4888888888888888
117,136,2,1,0.5277777777777777
117,138,1,1,0.7666666666666666
117,148,185,123,0.7055555555555556
117,149,1,1,0.7055555555555556
117,150,1,0,0.46111111111111114
117,152,1,1,0.63
117,153,1,1,0.4
117,155,2,0,0.5555555555555555
117,156,1,0,0.7333333333333333
117,163,1,0,0.6855555555555555
117,172,1,1,0.5166666666666666
117,174,1,1,0.4
117,179,2,0,0.5833333333333334
117,189,1,1,0.7055555555555556
117,193,1,0,0.7388888888888888
118,2,1,0,0.8466666666666667
118,3,1,1,0.5777777777777777
118,15,1,1,0.3999999999999999
118,19,1,0,0.6444444444444445
118,33,1,0,0.55
118,40,1,0,0.3999999999999999
118,45,1,0,0.8688888888888888
118,47,1,0,0.7055555555555556
118,50,1,1,0.48888888888888893
118,58,1,0,0.5777777777777777
118,67,1,1,0.7
118,79,1,0,0.3666666666666667
118,80,1,0,0.7333333333333333
118,81,1,0,0.4555555555555555
118,94,1,1,0.7666666666666666
118,96,1,0,0.3055555555555556
118,101,1,1,0.7333333333333333
118,105,1,1,0.7055555555555556
118,114,1,0,0.611111111111111
118,120,1,1,0.4555555555555555
118,121,1,1,0.611111111111111
118,123,1,1,0.4555555555555555
118,126,2,1,0.7111111111111111
118,135,1,1,0.3999999999999999
118,141,1,0,0.2777777777777778
118,142,1,1,0.7333333333333333
118,147,1,0,0.3999999999999999
118,150,1,0,0.3388888888888889
118,169,1,0,0.3055555555555556
118,173,1,0,0.7055555555555556
118,175,1,1,0.3333333333333333
118,176,1,0,0.6388888888888888
118,177,2,1,0.6444444444444445
118,183,1,0,0.3999999999999999
118,192,1,0,0.4277777777777777
118,197,1,0,0.65
118,198,1,0,0.6722222222222222
119,1,1,0,0.3944444444444445
119,10,1,0,0.7055555555555555
119,12,2,1,0.7666666666666666
119,20,1,0,0.3944444444444445
119,21,1,0,0.461111111111111
119,28,1,1,0.3666666666666667
119,34,1,0,0.5777777777777777
119,37,1,1,0.3333333333333333
119,43,2,0,0.7
119,45,1,1,0.461111111111111
119,46,2,1,0.5777777777777777
119,51,1,0,0.5022222222222222
119,58,1,0,0.5222222222222221
119,59,1,0,0.6388888888888888
119,61,1,0,0.5166666666666666
119,64,1,1,0.7522222222222221
119,68,1,0,0.7333333333333333
119,72,1,1,0.21111111111111108
119,74,1,1,0.5222222222222221
119,78,1,1,0.7666666666666666
119,79,1,1,0.7333333333333333
119,84,1,1,0.4888888888888888
119,90,1,1,0.4888888888888888
119,93,1,1,0.5499999999999999
119,97,1,0,0.15555555555555556
119,99,1,0,0.21111111111111108
119,101,2,1,0.3666666666666667
119,106,1,1,0.5166666666666666
119,110,1,0,0.4555555555555555
119,112,1,0,0.6855555555555555
119,116,1,0,0.4888888888888888
119,130,2,2,0.9355555555555557
119,138,1,0,0.4555555555555555
119,140,78,49,0.611111111111111
119,142,1,1,0.3666666666666667
119,147,3,3,0.7
119,154,1,0,0.6722222222222222
119,164,1,1,0.15555555555555556
119,175,1,0,0.7666666666666666
119,186,1,1,0.5166666666666666
120,11,2,1,0.6722222222222222
120,12,1,1,0.6444444444444444
120,13,1,0,0.5777777777777777
120,17,1,0,0.7466666666666666
120,25,1,1,0.6444444444444445
120,29,1,0,0.4555555555555555
120,30,1,0,0.7055555555555556
120,31,1,0,0.3999999999999999
120,35,1,0,0.3999999999999999
120,41,1,0,0.5222222222222223
120,42,1,0,0.6388888888888888
120,43,1,0,0.711111111111111
120,44,1,0,0.7333333333333333
120,52,1,1,0.3055555555555556
120,53,1,1,0.7388888888888888
120,59,1,1,0.9355555555555555
120,65,1,1,0.4277777777777777
120,67,1,1,0.5222222222222223
120,79,1,0,0.6777777777777777
120,83,1,1,0.4555555555555555
120,95,1,1,0.7333333333333333
120,96,1,0,0.6166666666666666
120,98,1,1,0.2777777777777778
120,100,2,0,0.7333333333333333
120,106,1,0,0.8688888888888888
120,107,1,1,0.6777777777777777
120,108,1,0,0.611111111111111
120,110,1,1,0.5777777777777777
120,111,1,1,0.7055555555555555
120,115,1,1,0.6444444444444444
120,119,1,0,0.6444444444444444
120,122,1,0,0.5166666666666666
120,129,1,0,0.6777777777777777
120,131,1,0,0.2777777777777778
120,135,1,0,0.711111111111111
120,142,1,1,0.48888888888888893
120,143,2,2,0.5222222222222223
120,146,1,1,0.3666666666666666
120,151,1,0,0.48888888888888893
120,152,1,1,0.5888888888888889
120,156,2,1,0.611111111111111
120,160,1,1,0.5888888888888889
120,172,1,0,0.7055555555555555
120,179,1,1,0.7055555555555555
120,182,2,1,0.5222222222222223
120,192,1,1,0.7388888888888888
120,195,1,0,0.3999999999999999
120,197,2,2,0.3388888888888889
121,2,1,1,0.461111111111111
121,7,1,0,0.611111111111111
121,17,1,1,0.6722222222222222
121,23,1,1,0.7333333333333333
121,31,1,0,0.5555555555555555
121,35,1,1,0.5555555555555555
121,44,1,0,0.6444444444444445
121,47,1,0,0.6166666666666666
121,58,1,0,0.9633333333333334
121,60,1,1,0.6777777777777777
121,64,1,1,0.7333333333333333
121,66,2,0,0.4888888888888888
121,67,1,1,0.6777777777777777
121,70,1,0,0.7055555555555555
121,80,1,0,0.8744444444444444
121,86,1,1,0.49444444444444446
121,89,1,1,0.5833333333333333
121,92,2,1,0.5499999999999999
121,93,1,0,0.7055555555555555
121,109,1,1,0.6444444444444445
121,112,2,1,0.7333333333333333
121,127,1,0,0.5555555555555555
121,137,1,1,0.5833333333333333
121,149,1,1,0.7388888888888888
121,152,2,1,0.43333333333333335
121,153,1,1,0.43333333333333335
121,161,2,2,0.6722222222222222
121,163,1,0,0.4888888888888888
121,164,1,1,0.43333333333333335
121,167,1,0,0.5499999999999999
121,170,1,0,0.5499999999999999
121,188,1,1,0.5222222222222221
121,195,1,0,0.5555555555555555
121,197,1,1,0.49444444444444435
121,198,1,0,0.9355555555555557
122,1,1,0,0.9966666666666666
122,4,1,1,0.4277777777777777
122,9,1,0,0.5277777777777777
122,22,1,1,0.7333333333333333
122,24,2,2,0.711111111111111
122,25,1,0,0.6388888888888888
122,26,151,45,0.55
122,28,1,0,0.7388888888888888
122,33,1,1,0.611111111111111
122,36,1,0,0.5277777777777777
122,39,1,1,0.6444444444444444
122,40,1,0,0.461111111111111
122,54,1,1,0.6722222222222222
122,58,1,1,0.8688888888888888
122,62,2,2,0.6777777777777777
122,66,1,0,0.3944444444444445
122,68,1,0,0.4277777777777777
122,69,1,1,0.3999999999999999
122,70,1,1,0.611111111111111
122,74,1,1,0.6388888888888888
122,80,1,0,0.9688888888888889
122,81,2,0,0.5166666666666666
122,82,1,1,0.5833333333333333
122,89,1,0,0.48888888888888893
122,90,1,0,0.6722222222222222
122,92,1,1,0.4555555555555555
122,94,1,0,0.7055555555555555
122,96,1,0,0.5966666666666667
122,99,1,1,0.5833333333333333
122,103,1,1,0.611111111111111
122,109,1,0,0.55
122,112,1,1,0.7055555555555556
122,114,1,1,0.9022222222222223
122,120,1,0,0.5166666666666666
122,121,1,1,0.9022222222222223
122,126,1,0,0.65
122,130,1,0,0.3999999999999999
122,132,1,0,0.711111111111111
122,140,1,0,0.55
122,145,1,1,0.5222222222222223
122,149,1,1,0.7
122,151,1,0,0.7388888888888888
122,166,2,0,0.711111111111111
122,169,1,1,0.3666666666666667
122,172,1,0,0.4555555555555555
122,179,1,0,0.5222222222222223
122,191,1,1,0.7
122,193,1,1,0.7333333333333333
122,195,1,1,0.65
123,2,1,0,0.3055555555555556
123,4,1,0,0.6777777777777777
123,6,1,1,0.4277777777777777
123,12,1,0,0.6444444444444444
123,19,1,1,0.3333333333333333
123,20,1,0,0.5166666666666666
123,21,1,0,0.5833333333333333
123,23,1,0,0.5777777777777777
123,30,1,0,0.7055555555555556
123,32,1,0,0.5888888888888889
123,54,1,1,0.611111111111111
123,59,1,0,0.7055555555555555
123,60,1,0,0.5222222222222223
123,61,1,1,0.6388888888888888
123,65,1,0,0.4277777777777777
123,73,1,0,0.4277777777777777
123,75,1,1,0.3944444444444444
123,77,1,0,0.78
123,83,1,0,0.4555555555555555
123,85,1,1,0.3055555555555556
123,86,1,1,0.65
123,89,1,0,0.7388888888888888
123,92,2,2,0.7055555555555555
123,98,1,0,0.2777777777777778
123,99,1,0,0.3333333333333333
123,111,1,0,0.7055555555555555
123,112,1,0,0.5777777777777777
123,122,1,0,0.5166666666666666
123,124,1,1,0.6777777777777777
123,126,1,1,0.3999999999999999
123,129,1,1,0.6777777777777777
123,135,1,1,0.941111111111111
123,137,1,1,0.9688888888888889
123,139,1,1,0.3999999999999999
123,143,1,0,0.5222222222222223
123,145,1,0,0.7055555555555555
123,146,1,0,0.3666666666666666
123,148,1,1,0.8133333333333332
123,149,1,1,0.5833333333333333
123,160,1,1,0.5888888888888889
123,174,1,0,0.5888888888888889
123,179,1,1,0.7055555555555555
123,183,1,1,0.941111111111111
123,187,1,0,0.4555555555555555
123,188,1,1,0.6777777777777777
123,193,1,1,0.5499999999999999
123,195,1,0,0.3999999999999999
124,4,37,11,0.7666666666666666
124,12,1,0,0.7333333333333333
124,13,1,1,0.4888888888888888
124,16,1,1,0.5222222222222221
124,33,1,0,0.5833333333333333
124,50,2,1,0.6444444444444444
124,59,1,1,0.6722222222222222
124,67,1,1,0.43333333333333335
124,71,1,0,0.461111111111111
124,74,1,0,0.5555555555555555
124,76,1,0,0.49444444444444435
124,77,1,1,0.461111111111111
124,82,1,1,0.611111111111111
124,86,1,1,0.7388888888888888
124,90,1,0,0.5222222222222221
124,95,1,0,0.6444444444444444
124,100,2,1,0.6444444444444444
124,117,1,0,0.4888888888888888
124,121,1,1,0.7522222222222221
124,125,1,1,0.3111111111111111
124,128,1,1,0.5222222222222221
124,129,1,0,0.7666666666666666
124,133,1,1,0.7333333333333333
124,140,1,0,0.6444444444444444
124,141,1,1,0.6777777777777777
124,142,2,0,0.3999999999999999
124,153,1,0,0.6777777777777777
124,155,1,1,0.2777777777777778
124,156,1,1,0.5222222222222221
124,161,1,1,0.4277777777777777
124,162,1,0,0.18888888888888888
124,165,1,0,0.49444444444444435
124,170,1,1,0.7388888888888888
124,171,1,1,0.6166666666666666
124,174,2,1,0.6777777777777777
124,187,1,1,0.3666666666666667
124,192,1,1,0.7055555555555555
124,194,1,1,0.7333333333333333
124,196,1,1,0.7666666666666666
124,198,1,0,0.691111111111111
124,200,1,0,0.5222222222222221
125,6,2,2,0.7388888888888888
125,14,1,0,0.4522222222222222
125,21,1,0,0.5833333333333333
125,26,1,0,0.43333333333333335
125,29,1,1,0.7111111111111111
125,36,1,1,0.6444444444444445
125,38,1,0,0.3722222222222221
125,39,1,0,0.5277777777777777
125,41,2,2,0.6444444444444445
125,42,1,1,0.5277777777777777
125,51,1,0,0.7055555555555555
125,57,1,0,0.6722222222222222
125,70,1,1,0.49444444444444446
125,72,1,0,0.7
125,75,2,2,0.7055555555555555
125,76,1,0,0.5833333333333333
125,77,2,0,0.6166666666666666
125,78,1,1,0.2777777777777778
125,81,1,0,0.3999999999999999
125,82,1,1,0.4666666666666667
125,94,1,0,0.9411111111111112
125,106,1,0,0.5277777777777777
125,108,1,1,0.5555555555555555
125,110,1,0,0.5888888888888889
125,121,2,0,0.5555555555555555
125,122,1,0,0.65
125,124,1,1,0.3111111111111111
125,127,1,0,0.7666666666666666
125,135,2,0,0.34444444444444444
125,145,1,0,0.6355555555555555
125,158,1,1,0.6444444444444445
125,164,1,1,0.6444444444444445
125,167,1,1,0.7055555555555555
125,172,1,0,0.3388888888888889
125,175,1,0,0.2777777777777778
125,183,1,0,0.34444444444444444
125,188,1,1,0.3111111111111111
125,192,1,1,0.3722222222222221
125,198,1,1,0.6166666666666666
126,5,1,1,0.7333333333333333
126,7,1,1,0.6299999999999999
126,12,1,0,0.2777777777777778
126,17,2,1,0.8800000000000001
126,19,1,1,0.7
126,22,1,0,0.6166666666666666
126,26,1,0,0.43333333333333335
126,33,1,1,0.7244444444444444
126,34,1,0,0.4666666666666667
126,39,1,0,0.5277777777777777
126,40,1,0,0.34444444444444444
126,46,1,0,0.6966666666666668
126,48,1,1,0.8466666666666667
126,51,1,0,0.7055555555555555
126,53,1,1,0.3722222222222221
126,55,1,0,0.7666666666666666
126,64,1,0,0.5222222222222223
126,66,1,1,0.2777777777777778
126,69,1,1,0.5133333333333334
126,74,1,0,0.5222222222222223
126,75,1,1,0.7055555555555555
126,84,1,1,0.5555555555555555
126,85,1,1,0.6722222222222222
126,88,1,1,0.6444444444444445
126,91,1,0,0.3111111111111111
126,96,1,0,0.24999999999999997
126,97,1,1,0.8744444444444446
126,103,1,0,0.49444444444444446
126,104,1,1,0.5888888888888889
126,111,1,1,0.3388888888888889
126,115,1,1,0.2777777777777778
126,123,1,0,0.3999999999999999
126,125,1,0,0.7666666666666666
126,131,1,1,0.6444444444444445
126,134,2,1,0.5555555555555555
126,140,1,1,0.43333333333333335
126,154,1,0,0.3722222222222221
126,157,1,1,0.7111111111111111
126,161,1,0,0.65
126,163,1,1,0.2777777777777778
126,169,2,0,0.24999999999999997
126,179,1,0,0.40555555555555556
126,180,1,1,0.5888888888888889
126,191,1,1,0.8133333333333332
126,193,1,0,0.6166666666666666
126,196,1,0,0.3111111111111111
127,2,1,0,0.6722222222222222
127,7,1,0,0.3999999999999999
127,8,1,1,0.4666666666666667
127,11,1,1,0.49444444444444446
127,15,1,0,0.34444444444444444
127,16,1,1,0.5555555555555555
127,20,1,0,0.65
127,23,1,0,0.5888888888888889
127,24,1,0,0.7055555555555555
127,25,1,1,0.7522222222222223
127,41,2,2,0.6444444444444445
127,43,1,1,0.5744444444444444
127,44,1,0,0.6633333333333333
127,45,1,1,0.5833333333333333
127,46,1,0,0.4666666666666667
127,47,1,1,0.7055555555555555
127,53,1,0,0.3722222222222221
127,62,1,1,0.7388888888888888
127,65,1,0,0.7388888888888888
127,84,1,1,0.7855555555555556
127,86,2,2,0.2833333333333333
127,97,1,0,0.6444444444444445
127,101,2,0,0.6777777777777777
127,117,2,1,0.5888888888888889
127,120,1,0,0.3999999999999999
127,126,1,1,0.7666666666666666
127,137,2,2,0.3722222222222221
127,138,1,1,0.8188888888888889
127,139,1,1,0.7666666666666666
127,145,2,0,0.40555555555555556
127,148,1,0,0.5833333333333333
127,149,1,0,0.5833333333333333
127,150,1,0,0.2833333333333333
127,161,1,0,0.65
127,170,1,1,0.3388888888888889
127,171,1,0,0.461111111111111
127,172,1,0,0.3388888888888889
127,177,1,0,0.7
127,187,1,1,0.7111111111111111
127,191,1,0,0.5833333333333333
127,193,1,0,0.6166666666666666
127,195,1,0,0.9966666666666666
127,197,1,1,0.7055555555555555
127,199,1,1,0.4666666666666667
128,13,1,1,0.7333333333333333
128,18,1,1,0.7333333333333333
128,19,1,1,0.4888888888888888
128,26,1,0,0.6444444444444445
128,33,1,1,0.7055555555555555
128,44,1,0,0.6444444444444445
128,48,2,2,0.7055555555555556
128,51,1,0,0.5499999999999999
128,54,1,1,0.9966666666666666
128,61,1,1,0.9688888888888889
128,63,1,0,0.7055555555555556
128,66,1,0,0.4888888888888888
128,71,1,1,0.7055555555555556
128,76,1,1,0.7388888888888888
128,77,1,0,0.7055555555555556
128,83,2,1,0.611111111111111
128,84,1,0,0.7666666666666666
128,98,1,1,0.43333333333333335
128,101,1,1,0.6444444444444444
128,102,1,1,0.49444444444444446
128,105,1,1,0.6166666666666666
128,108,1,1,0.7666666666666666
128,109,1,1,0.6444444444444445
128,124,1,1,0.5222222222222221
128,125,1,0,0.5555555555555555
128,127,2,1,0.5555555555555555
128,133,1,0,0.4888888888888888
128,136,1,0,0.49444444444444435
128,137,2,2,0.5833333333333333
128,138,1,1,0.7333333333333333
128,139,1,1,0.5555555555555555
128,140,1,0,0.6444444444444445
128,147,1,1,0.5555555555555555
128,154,1,0,0.5833333333333333
128,163,2,0,0.4888888888888888
128,165,1,1,0.9688888888888889
128,167,1,1,0.5499999999999999
128,169,1,1,0.46111111111111114
128,182,1,1,0.6777777777777777
129,2,1,1,0.21666666666666667
129,5,1,1,0.2777777777777778
129,7,1,1,0.6777777777777777
129,12,1,1,0.7333333333333333
129,23,1,1,0.4888888888888888
129,24,1,0,0.6022222222222222
129,32,2,1,0.6777777777777777
129,37,1,0,0.5966666666666667
129,42,1,1,0.78
129,45,1,0,0.49444444444444435
129,60,1,1,0.43333333333333335
129,66,1,0,0.7333333333333333
129,73,1,0,0.3388888888888889
129,74,1,0,0.7855555555555556
129,82,1,0,0.611111111111111
129,88,1,0,0.43333333333333335
129,91,1,0,0.7666666666666666
129,94,1,0,0.3666666666666667
129,107,1,0,0.7666666666666666
129,111,1,0,0.7388888888888888
129,112,1,1,0.4888888888888888
129,128,1,0,0.7522222222222221
129,142,1,1,0.3999999999999999
129,145,1,1,0.6722222222222222
129,165,1,1,0.7244444444444444
129,167,2,2,0.3055555555555555
129,170,1,1,0.9688888888888889
129,171,1,0,0.6166666666666666
129,174,1,0,0.9077777777777778
129,175,2,2,0.7333333333333333
129,177,1,1,0.24444444444444444
129,180,1,1,0.4888888888888888
129,188,1,0,0.7666666666666666
129,190,1,0,0.6444444444444444
130,6,1,0,0.3111111111111111
130,8,2,2,0.5833333333333333
130,16,1,0,0.49444444444444446
130,28,1,1,0.37222222222222223
130,29,1,0,0.3388888888888889
130,37,2,2,0.3388888888888889
130,42,1,0,0.5222222222222223
130,45,1,1,0.4666666666666667
130,52,2,1,0.1888888888888889
130,54,1,0,0.49444444444444446
130,60,1,1,0.40555555555555556
130,64,1,0,0.7577777777777778
130,69,1,1,0.7666666666666666
130,76,1,1,0.4666666666666667
130,96,1,1,0.7333333333333333
